Ref,x,y,Connectivity,Point First Moment,Point Second Moment,Visual Entropy R3,Visual Integration [HH] R3,Visual Integration [P-value] R3,Visual Integration [Tekl] R3,Visual Mean Depth R3,Visual Node Count R3,Visual Relativised Entropy R3
1441831,1.9800000,7.1400000,49.0000000,21.3679943,15.5195999,1.0812483,4.3326969,0.5990502,0.8348740,2.6500592,844.0000000,2.9251361
1441832,1.9800000,7.2000000,14.0000000,2.3034747,0.4644000,0.7324623,3.8492093,0.5438490,0.8212302,2.8154051,754.0000000,3.3484337
1507331,2.0400000,4.9800000,64.0000000,49.2205276,65.6783981,1.1757162,5.2628670,0.6478245,0.8563818,2.5333750,1604.0000000,2.7500448
1507332,2.0400000,5.0400000,66.0000000,46.6860733,60.4440002,1.1822132,5.2822080,0.6502052,0.8567843,2.5277605,1604.0000000,2.7403569
1507333,2.0400000,5.1000000,71.0000000,42.5939522,48.1283989,1.1935539,5.2665863,0.6506820,0.8564825,2.5264499,1570.0000000,2.7298410
1507334,2.0400000,5.1600000,87.0000000,44.4213638,38.5452003,1.2403191,5.5923429,0.6837026,0.8630159,2.4532373,1669.0000000,2.6358652
1507335,2.0400000,5.2200000,93.0000000,43.7604027,32.0867996,1.2568740,5.2076807,0.6600859,0.8554235,2.5033209,1356.0000000,2.6607406
1507336,2.0400000,5.2800000,64.0000000,20.2312527,9.3275995,1.0646209,4.6986647,0.5987325,0.8440229,2.6570342,1316.0000000,2.9419682
1507337,2.0400000,5.3400000,53.0000000,14.8600063,5.5008001,1.0245359,4.6370549,0.5912011,0.8425748,2.6781082,1312.0000000,2.9909496
1507338,2.0400000,5.4000000,45.0000000,11.6211882,3.7440000,0.8840728,4.2425365,0.5653110,0.8325934,2.7517040,1028.0000000,3.1739702
1507340,2.0400000,5.5200000,55.0000000,28.9225769,26.8451996,1.1408093,5.1266141,0.6336678,0.8535295,2.5674121,1566.0000000,2.8050673
1507341,2.0400000,5.5800000,54.0000000,22.7144814,15.3540001,1.1287295,5.0271244,0.6262446,0.8514114,2.5855615,1497.0000000,2.8290598
1507342,2.0400000,5.6400000,49.0000000,16.9460869,8.6255999,1.0548819,4.7262349,0.6000035,0.8446680,2.6537602,1344.0000000,2.9447155
1507343,2.0400000,5.7000000,44.0000000,13.7190771,6.2171998,0.9966897,4.6056676,0.5868031,0.8418339,2.6907294,1317.0000000,3.0231559
1507344,2.0400000,5.7600000,41.0000000,12.9524488,6.1343999,0.9786903,4.5767255,0.5835094,0.8411436,2.7002289,1312.0000000,3.0456679
1507346,2.0400000,5.8800000,55.0000000,23.6345749,16.5888004,1.1235282,4.9599733,0.6218528,0.8499537,2.5963938,1443.0000000,2.8418965
1507347,2.0400000,5.9400000,180.0000000,185.7357788,315.4823914,1.3652866,6.4207335,0.7825925,0.8785124,2.2697291,1699.0000000,2.3936577
1507348,2.0400000,6.0000000,179.0000000,184.6467285,314.3483887,1.3680294,6.3705020,0.7764701,0.8776144,2.2797408,1699.0000000,2.3988230
1507349,2.0400000,6.0600000,57.0000000,20.9785900,11.9088001,1.0381521,4.6580925,0.5936426,0.8430714,2.6712329,1315.0000000,2.9745665
1507351,2.0400000,6.1800000,45.0000000,15.4593124,8.4203997,1.0868976,4.8890676,0.6134850,0.8483768,2.6181185,1436.0000000,2.8891265
1507352,2.0400000,6.2400000,47.0000000,15.1895952,7.6536002,1.0957675,4.9059706,0.6156060,0.8487547,2.6125436,1436.0000000,2.8774176
1507353,2.0400000,6.3000000,52.0000000,18.2169209,9.6155996,1.1144285,4.9516206,0.6202056,0.8497666,2.6006896,1451.0000000,2.8527236
1507354,2.0400000,6.3600000,54.0000000,21.1062622,13.5108004,1.1327691,5.0373187,0.6279533,0.8516356,2.5812080,1491.0000000,2.8223348
1507355,2.0400000,6.4200000,56.0000000,24.9270515,19.6704006,1.1331511,5.0203300,0.6264222,0.8512681,2.5850203,1483.0000000,2.8249993
1507356,2.0400000,6.4800000,43.0000000,22.8216648,20.6856003,1.0064949,4.6305122,0.5893352,0.8424245,2.6835349,1325.0000000,3.0088241
1507357,2.0400000,6.5400000,72.0000000,23.1384048,9.2195997,1.0933104,4.6924167,0.6038757,0.8438715,2.6422830,1245.0000000,2.9083357
1507358,2.0400000,6.6000000,138.0000000,73.4220276,63.5688019,1.3099525,5.4934072,0.6775925,0.8611318,2.4659090,1585.0000000,2.5896330
1507359,2.0400000,6.6600000,187.0000000,169.3979950,276.5916138,1.3783740,6.2793665,0.7606332,0.8758345,2.3066440,1762.0000000,2.4103925
1507360,2.0400000,6.7200000,160.0000000,129.3633423,198.5435944,1.3433747,6.1985512,0.7508438,0.8743714,2.3236797,1762.0000000,2.4524674
1507361,2.0400000,6.7800000,128.0000000,69.4845276,56.3688011,1.3100976,5.6798820,0.6958405,0.8647659,2.4277914,1649.0000000,2.5585363
1507362,2.0400000,6.8400000,79.0000000,42.9802170,39.7907982,1.1917156,5.1239429,0.6391256,0.8535127,2.5535355,1486.0000000,2.7527232
1507363,2.0400000,6.9000000,29.0000000,6.9863768,2.2428000,0.9627079,4.5216804,0.5824911,0.8397844,2.7025061,1238.0000000,3.0596902
1507364,2.0400000,6.9600000,40.0000000,11.8481388,4.8635998,1.0319158,4.6834192,0.5965487,0.8436667,2.6631260,1319.0000000,2.9706547
1507366,2.0400000,7.0800000,21.0000000,3.6519945,0.9072000,0.9124133,4.4912038,0.5749664,0.8390702,2.7252147,1282.0000000,3.1197679
1507367,2.0400000,7.1400000,55.0000000,26.0864849,19.3931999,1.1038955,4.7984576,0.6117792,0.8463374,2.6216629,1312.0000000,2.8786893
1507368,2.0400000,7.2000000,28.0000000,9.5255537,5.2164001,0.9706807,4.5762076,0.5852808,0.8411211,2.6948757,1289.0000000,3.0466778
1572867,2.1000000,4.9800000,70.0000000,55.2135010,72.5543976,1.1773456,5.1858082,0.6409844,0.8547868,2.5495207,1566.0000000,2.7609739
1572868,2.1000000,5.0400000,75.0000000,55.0137978,70.2180023,1.2015705,5.3125777,0.6539435,0.8574142,2.5190268,1604.0000000,2.7175252
1572869,2.1000000,5.1000000,80.0000000,54.0994720,65.3868027,1.2116094,5.3278942,0.6558289,0.8577309,2.5146601,1604.0000000,2.7058623
1572870,2.1000000,5.1600000,103.0000000,64.1616364,69.0587997,1.2638060,5.7099123,0.6932678,0.8652377,2.4335060,1738.0000000,2.6013098
1572871,2.1000000,5.2200000,109.0000000,69.4115143,72.9899979,1.2913008,5.6250682,0.6951252,0.8637955,2.4288449,1568.0000000,2.5747259
1572872,2.1000000,5.2800000,90.0000000,51.5464821,53.0712013,1.2215390,5.2683640,0.6511886,0.8565226,2.5252397,1566.0000000,2.7061398
1572873,2.1000000,5.3400000,86.0000000,50.1494942,50.6772003,1.2138004,5.2551541,0.6495559,0.8562462,2.5290735,1566.0000000,2.7153575
1572874,2.1000000,5.4000000,81.0000000,46.5790443,45.6983986,1.2018552,5.2289333,0.6463148,0.8556960,2.5367413,1566.0000000,2.7310314
1572875,2.1000000,5.4600000,85.0000000,46.5968933,42.8292007,1.2079757,5.2332854,0.6468527,0.8557875,2.5354633,1566.0000000,2.7251315
1572876,2.1000000,5.5200000,78.0000000,43.3158112,39.0239983,1.1879554,5.1776958,0.6404775,0.8546189,2.5507061,1559.0000000,2.7533484
1572877,2.1000000,5.5800000,75.0000000,40.8079720,35.6040001,1.1824982,5.1712742,0.6396832,0.8544828,2.5526316,1559.0000000,2.7592554
1572878,2.1000000,5.6400000,74.0000000,40.2393608,34.1423988,1.1806512,5.1691375,0.6394188,0.8544375,2.5532734,1559.0000000,2.7612517
1572879,2.1000000,5.7000000,75.0000000,39.6876755,32.0400009,1.1837258,5.1713223,0.6401159,0.8544871,2.5515463,1553.0000000,2.7574015
1572880,2.1000000,5.7600000,74.0000000,38.3610611,29.6676006,1.1818734,5.1691756,0.6398502,0.8544415,2.5521908,1553.0000000,2.7594042
1572881,2.1000000,5.8200000,79.0000000,38.8738747,28.0727997,1.1929859,5.1885600,0.6422496,0.8548524,2.5463917,1553.0000000,2.7458599
1572882,2.1000000,5.8800000,85.0000000,40.9183235,28.3607998,1.2074623,5.2190046,0.6460181,0.8554955,2.5373712,1553.0000000,2.7270877
1572883,2.1000000,5.9400000,207.0000000,202.1076813,317.5199890,1.3623750,6.7836595,0.8222749,0.8846827,2.2086658,1755.0000000,2.3504395
1572884,2.1000000,6.0000000,209.0000000,202.6713562,317.4624023,1.3649131,6.7900648,0.8230513,0.8847918,2.2075257,1755.0000000,2.3473973
1572885,2.1000000,6.0600000,87.0000000,41.1944542,27.5795994,1.2094377,5.2168179,0.6457474,0.8554494,2.5380154,1553.0000000,2.7260702
1572886,2.1000000,6.1200000,81.0000000,39.0550461,26.9351997,1.1965532,5.1928878,0.6427853,0.8549440,2.5451031,1553.0000000,2.7419872
1572887,2.1000000,6.1800000,78.0000000,38.3609886,27.5471992,1.1899062,5.1817064,0.6413298,0.8547067,2.5486157,1554.0000000,2.7501063
1572888,2.1000000,6.2400000,75.0000000,37.7728043,28.5408001,1.1844263,5.1752505,0.6405308,0.8545699,2.5505474,1554.0000000,2.7560396
1572889,2.1000000,6.3000000,75.0000000,38.3976173,30.1751995,1.1844263,5.1752505,0.6405308,0.8545699,2.5505474,1554.0000000,2.7560396
1572890,2.1000000,6.3600000,75.0000000,39.0126419,31.8780003,1.1844263,5.1752505,0.6405308,0.8545699,2.5505474,1554.0000000,2.7560396
1572891,2.1000000,6.4200000,75.0000000,40.1432762,34.2179985,1.1844263,5.1752505,0.6405308,0.8545699,2.5505474,1554.0000000,2.7560396
1572892,2.1000000,6.4800000,88.0000000,46.1086807,38.8331985,1.2116195,5.2256894,0.6464860,0.8556330,2.5362878,1558.0000000,2.7229455
1572893,2.1000000,6.5400000,116.0000000,58.5375443,46.7207985,1.2642183,5.3304262,0.6594433,0.8578211,2.5061014,1558.0000000,2.6577094
1572894,2.1000000,6.6000000,171.0000000,99.2867584,85.1399994,1.3733804,6.0118260,0.7344612,0.8710877,2.3528359,1676.0000000,2.4497073
1572895,2.1000000,6.6600000,218.0000000,200.7534332,310.6835938,1.3921090,6.6537046,0.8043596,0.8823797,2.2356901,1783.0000000,2.3454156
1572896,2.1000000,6.7200000,187.0000000,156.4066620,228.5603943,1.3560761,6.5379105,0.7903614,0.8803716,2.2575758,1783.0000000,2.3924425
1572897,2.1000000,6.7800000,148.0000000,89.9002533,84.9384003,1.3426074,5.9462237,0.7264466,0.8698522,2.3677611,1676.0000000,2.4861400
1572898,2.1000000,6.8400000,106.0000000,61.4192924,62.6615982,1.2482414,5.2997556,0.6557946,0.8571853,2.5144694,1556.0000000,2.6766813
1572899,2.1000000,6.9000000,72.0000000,50.0214729,59.0004005,1.1849149,5.1968322,0.6432019,0.8550268,2.5441082,1554.0000000,2.7505574
1572900,2.1000000,6.9600000,79.0000000,56.4097061,66.5820007,1.2096521,5.3133020,0.6548085,0.8574376,2.5169599,1593.0000000,2.7092404
1572901,2.1000000,7.0200000,67.0000000,52.2393227,68.2595978,1.1710709,5.1666679,0.6394686,0.8543878,2.5531230,1554.0000000,2.7689273
1572902,2.1000000,7.0800000,66.0000000,54.1967583,73.7244034,1.1663948,5.1969624,0.6396434,0.8550012,2.5529926,1605.0000000,2.7726908
1572903,2.1000000,7.1400000,89.0000000,75.0787506,95.0724030,1.2341070,5.4197240,0.6654307,0.8595932,2.4929318,1628.0000000,2.6706691
1572904,2.1000000,7.2000000,64.0000000,56.6679306,79.7867966,1.1633059,5.1969624,0.6396434,0.8550012,2.5529926,1605.0000000,2.7752621
1638403,2.1600000,4.9800000,46.0000000,17.4664974,9.3744001,1.0066106,4.6160727,0.5885260,0.8420786,2.6857362,1312.0000000,3.0110583
1638404,2.1600000,5.0400000,47.0000000,15.8936071,7.7220001,1.0026983,4.6077328,0.5874627,0.8418809,2.6887872,1312.0000000,3.0170381
1638405,2.1600000,5.1000000,46.0000000,12.7949581,4.8996000,0.8903692,4.2496233,0.5662552,0.8327788,2.7487829,1028.0000000,3.1664991
1638406,2.1600000,5.1600000,66.0000000,22.6187000,11.9700003,1.1192415,4.6171679,0.6092662,0.8420826,2.6260388,1084.0000000,2.8738863
1638407,2.1600000,5.2200000,88.0000000,41.0383072,30.3120003,1.2203957,5.1762309,0.6474065,0.8546498,2.5335157,1463.0000000,2.7138693
1638408,2.1600000,5.2800000,51.0000000,13.0752544,4.2912002,0.9286907,4.2953691,0.5721458,0.8339722,2.7308066,1030.0000000,3.1203444
1638409,2.1600000,5.3400000,44.0000000,11.5159130,3.8196001,0.8737269,4.2305551,0.5638157,0.8322783,2.7563353,1027.0000000,3.1864231
1638410,2.1600000,5.4000000,40.0000000,11.3424950,4.1148000,0.8615507,4.2165155,0.5619445,0.8319094,2.7621832,1027.0000000,3.2001140
1638412,2.1600000,5.5200000,26.0000000,6.3210087,2.0339999,0.8505902,4.3361402,0.5619786,0.8351691,2.7642140,1197.0000000,3.2049999
1638413,2.1600000,5.5800000,31.0000000,6.8437018,1.9872000,0.9268734,4.4651175,0.5746242,0.8384100,2.7258842,1245.0000000,3.1092169
1638414,2.1600000,5.6400000,33.0000000,7.6999364,2.4372001,0.9451488,4.5315337,0.5782969,0.8400582,2.7154908,1305.0000000,3.0853229
1638415,2.1600000,5.7000000,36.0000000,9.9225407,3.9312000,0.9562046,4.5437207,0.5798522,0.8403509,2.7108896,1305.0000000,3.0726454
1638416,2.1600000,5.7600000,33.0000000,11.0933628,5.2308002,0.9357092,4.5174751,0.5764244,0.8397205,2.7210729,1306.0000000,3.0978656
1638418,2.1600000,5.8800000,36.0000000,11.2764435,4.7124000,0.8922719,4.3881435,0.5675298,0.8364838,2.7471075,1211.0000000,3.1574476
1638419,2.1600000,5.9400000,160.0000000,166.9835052,278.6435852,1.3553017,5.8596878,0.7155100,0.8681992,2.3886905,1681.0000000,2.4920003
1638420,2.1600000,6.0000000,161.0000000,166.9192810,278.4815979,1.3555222,5.8551116,0.7145884,0.8681038,2.3905044,1686.0000000,2.4932573
1638421,2.1600000,6.0600000,39.0000000,11.5887413,4.5827999,0.8994313,4.3888717,0.5683861,0.8364942,2.7443798,1202.0000000,3.1499364
1638423,2.1600000,6.1800000,30.0000000,8.7221851,3.5208001,0.9179008,4.3968868,0.5724673,0.8366662,2.7315609,1167.0000000,3.1216576
1638424,2.1600000,6.2400000,34.0000000,8.6569242,3.0204000,1.0282956,4.7288046,0.5988424,0.8447298,2.6571219,1363.0000000,2.9685063
1638425,2.1600000,6.3000000,33.0000000,7.5476041,2.3580000,1.0265608,4.7288046,0.5988424,0.8447298,2.6571219,1363.0000000,2.9699364
1638426,2.1600000,6.3600000,36.0000000,8.3962994,2.5920000,1.0352397,4.7372003,0.5999057,0.8449239,2.6541851,1363.0000000,2.9604363
1638427,2.1600000,6.4200000,37.0000000,9.8018150,3.5064001,1.0363554,4.7389388,0.5998155,0.8449645,2.6544657,1367.0000000,2.9597583
1638428,2.1600000,6.4800000,28.0000000,7.1058073,2.3436000,0.8616474,4.3544512,0.5635074,0.8356386,2.7595356,1207.0000000,3.1920564
1638429,2.1600000,6.5400000,61.0000000,20.0685425,8.2187996,1.0645690,4.6492567,0.5984074,0.8428496,2.6572807,1244.0000000,2.9423337
1638430,2.1600000,6.6000000,125.0000000,61.3744850,43.3871994,1.2702091,5.3376293,0.6590973,0.8579556,2.5069885,1575.0000000,2.6543560
1638431,2.1600000,6.6600000,178.0000000,160.3013458,254.6316071,1.3699433,5.8922348,0.7161778,0.8687463,2.3876014,1727.0000000,2.4798234
1638432,2.1600000,6.7200000,148.0000000,119.1602478,179.5644073,1.3339080,5.8045759,0.7065024,0.8670958,2.4065421,1713.0000000,2.5229278
1638433,2.1600000,6.7800000,90.0000000,33.0282936,16.2684002,1.1823250,4.9852004,0.6284193,0.8505285,2.5793991,1399.0000000,2.7833123
1638434,2.1600000,6.8400000,60.0000000,20.4063931,8.6724005,1.0163598,4.5177617,0.5876601,0.8396606,2.6868601,1173.0000000,3.0086396
1638435,2.1600000,6.9000000,17.0000000,3.9237287,1.1664000,0.7980420,3.9211965,0.5520518,0.8233685,2.7887874,768.0000000,3.2706685
1638436,2.1600000,6.9600000,31.0000000,11.6719313,6.0623999,0.9887546,4.6222768,0.5888399,0.8422276,2.6848898,1318.0000000,3.0236342
1638438,2.1600000,7.0800000,18.0000000,4.0969009,1.3068000,0.8089945,3.9755175,0.5538660,0.8250087,2.7839506,811.0000000,3.2572169
1638439,2.1600000,7.1400000,42.0000000,24.3118267,22.0175991,1.0672026,4.3260942,0.5970655,0.8346977,2.6556993,852.0000000,2.9388821
1638440,2.1600000,7.2000000,23.0000000,6.3153524,2.4335999,0.8599646,4.0263238,0.5606799,0.8264540,2.7623153,813.0000000,3.1973460
1703943,2.2200000,5.2200000,99.0000000,45.2816010,32.3856010,1.2567402,5.2825685,0.6611016,0.8569134,2.5017159,1458.0000000,2.6595032
1703955,2.2200000,5.9400000,150.0000000,160.8328247,264.5928040,1.3408840,5.8074136,0.7091269,0.8671971,2.4011905,1681.0000000,2.5131979
1703956,2.2200000,6.0000000,149.0000000,160.1842957,264.1788025,1.3392828,5.8000216,0.7082244,0.8670548,2.4029763,1681.0000000,2.5158658
1703966,2.2200000,6.6000000,122.0000000,59.4491501,40.5936012,1.2498697,5.2404470,0.6493253,0.8559531,2.5294881,1544.0000000,2.6895711
1703967,2.2200000,6.6600000,172.0000000,155.0667877,241.4555969,1.3643667,5.8663669,0.7140943,0.8682781,2.3915839,1712.0000000,2.4872797
1703968,2.2200000,6.7200000,150.0000000,118.0165634,171.7920074,1.3368288,5.8142343,0.7076779,0.8672810,2.4042056,1713.0000000,2.5187776
1703969,2.2200000,6.7800000,66.0000000,25.8025074,13.6800003,1.0956023,4.7742033,0.6064929,0.8457765,2.6360240,1339.0000000,2.8987398
1769475,2.2800000,4.9800000,40.0000000,11.0534849,3.6036000,1.0120775,4.0532146,0.5838405,0.8270966,2.6891496,683.0000000,3.0173295
1769476,2.2800000,5.0400000,40.0000000,9.5035219,2.7000000,1.0120775,4.0532146,0.5838405,0.8270966,2.6891496,683.0000000,3.0173295
1769477,2.2800000,5.1000000,41.0000000,8.8650446,2.2788000,1.0231038,4.0673375,0.5858748,0.8275050,2.6832845,683.0000000,3.0035427
1769478,2.2800000,5.1600000,52.0000000,12.5278177,4.2156000,1.0301937,4.6947832,0.5933876,0.8439442,2.6724763,1378.0000000,2.9809182
1769479,2.2800000,5.2200000,90.0000000,41.1672478,31.0716000,1.2359358,5.2323494,0.6548167,0.8558505,2.5161290,1458.0000000,2.6874430
1769480,2.2800000,5.2800000,88.0000000,53.8587914,51.1703987,1.1171550,4.8344517,0.6095697,0.8471503,2.6282234,1397.0000000,2.8781676
1769481,2.2800000,5.3400000,89.0000000,55.6790352,52.3692017,1.1174794,4.8344517,0.6095697,0.8471503,2.6282234,1397.0000000,2.8781404
1769482,2.2800000,5.4000000,53.0000000,20.5741978,11.3579998,1.0842171,4.6382160,0.6039815,0.8425821,2.6412017,1166.0000000,2.9116418
1769490,2.2800000,5.8800000,33.0000000,10.0361853,4.6655998,1.0289637,4.5491791,0.5956684,0.8404188,2.6637168,1131.0000000,2.9734781
1769491,2.2800000,5.9400000,150.0000000,156.7887421,252.0072021,1.3397498,5.7877440,0.7067252,0.8668183,2.4059525,1681.0000000,2.5178311
1769492,2.2800000,6.0000000,149.0000000,156.0588074,251.4743958,1.3384260,5.7852950,0.7064261,0.8667710,2.4065475,1681.0000000,2.5193443
1769493,2.2800000,6.0600000,35.0000000,11.1310825,5.3316002,1.0085958,4.5977907,0.5913585,0.8416232,2.6770833,1249.0000000,3.0011573
1769502,2.2800000,6.6000000,116.0000000,57.0219841,38.3363991,1.2425975,5.2293677,0.6479524,0.8557199,2.5327284,1544.0000000,2.6973689
1769503,2.2800000,6.6600000,177.0000000,154.7339172,231.3827972,1.3711427,5.8935947,0.7174087,0.8687955,2.3851550,1712.0000000,2.4769335
1769504,2.2800000,6.7200000,148.0000000,118.6082458,169.1855927,1.3300685,5.7472939,0.6995303,0.8659928,2.4205608,1713.0000000,2.5369847
1835011,2.3400000,4.9800000,40.0000000,10.1331329,3.1392000,1.0120775,4.0532146,0.5838405,0.8270966,2.6891496,683.0000000,3.0173295
1835012,2.3400000,5.0400000,43.0000000,9.7739773,2.8908000,0.9021801,4.3011436,0.5680450,0.8341643,2.7439704,1079.0000000,3.1500432
1835013,2.3400000,5.1000000,44.0000000,8.5216122,2.0160000,0.9086545,4.3078494,0.5690271,0.8343359,2.7409470,1078.0000000,3.1423233
1835014,2.3400000,5.1600000,49.0000000,9.3402662,2.1276000,0.9300116,4.3332710,0.5723851,0.8349878,2.7307336,1078.0000000,3.1172957
1835015,2.3400000,5.2200000,84.0000000,39.3841209,32.1264000,1.2214724,5.1993971,0.6506929,0.8551489,2.5257378,1458.0000000,2.7065971
1835016,2.3400000,5.2800000,96.0000000,52.7073975,46.6595993,1.1414334,4.9643888,0.6163714,0.8500326,2.6111476,1526.0000000,2.8434267
1835017,2.3400000,5.3400000,93.0000000,54.2604713,48.4272003,1.1189904,4.9183483,0.6106550,0.8490193,2.6262295,1526.0000000,2.8742704
1835018,2.3400000,5.4000000,48.0000000,14.7524605,6.1848001,1.0647309,4.6092877,0.6002145,0.8418850,2.6515021,1166.0000000,2.9354856
1835026,2.3400000,5.8800000,34.0000000,8.7168522,3.4056001,0.9951162,4.6742611,0.5901168,0.8434697,2.6818182,1387.0000000,3.0159154
1835027,2.3400000,5.9400000,149.0000000,155.0668793,245.2716064,1.3384260,5.7852950,0.7064261,0.8667710,2.4065475,1681.0000000,2.5193443
1835028,2.3400000,6.0000000,147.0000000,151.9951019,239.6087952,1.3357571,5.7804022,0.7058287,0.8666766,2.4077382,1681.0000000,2.5223913
1835029,2.3400000,6.0600000,37.0000000,10.5524998,4.7160001,1.0158376,4.7216954,0.5946066,0.8445736,2.6692746,1407.0000000,2.9886575
1835031,2.3400000,6.1800000,44.0000000,12.7407026,4.4496002,1.0360970,3.4972589,0.6077070,0.8091737,2.5978649,282.0000000,2.9794023
1835032,2.3400000,6.2400000,47.0000000,13.4563694,5.0544000,1.0462933,4.2458634,0.5913909,0.8325369,2.6707768,812.0000000,2.9722085
1835033,2.3400000,6.3000000,55.0000000,18.9661846,9.6408005,1.1247549,4.3682098,0.6082888,0.8358289,2.6243842,813.0000000,2.8701868
1835034,2.3400000,6.3600000,60.0000000,23.4126911,13.6295996,1.1423584,4.3980141,0.6122950,0.8366201,2.6137762,814.0000000,2.8486202
1835035,2.3400000,6.4200000,60.0000000,24.0505333,13.9644003,1.1423584,4.3980141,0.6122950,0.8366201,2.6137762,814.0000000,2.8486202
1835036,2.3400000,6.4800000,49.0000000,16.5606060,7.3044000,1.1116047,4.3515797,0.6058304,0.8353850,2.6309962,814.0000000,2.8842475
1835037,2.3400000,6.5400000,50.0000000,17.0883331,7.9776001,1.1021732,4.8605456,0.6148115,0.8477448,2.6141503,1372.0000000,2.8735414
1835038,2.3400000,6.6000000,121.0000000,59.5980148,40.3163986,1.2485802,5.2382274,0.6490502,0.8559064,2.5301361,1544.0000000,2.6910198
1835039,2.3400000,6.6600000,173.0000000,152.2374420,221.6340027,1.3622942,5.8247786,0.7090319,0.8674843,2.4015195,1712.0000000,2.4969378
1835040,2.3400000,6.7200000,149.0000000,119.5424957,165.7872009,1.3324542,5.7638841,0.7015496,0.8663130,2.4164720,1713.0000000,2.5318737
1835041,2.3400000,6.7800000,69.0000000,25.8688354,14.5260000,1.1363310,4.8892670,0.6184445,0.8483937,2.6046681,1372.0000000,2.8392916
1835042,2.3400000,6.8400000,44.0000000,13.3102627,5.3243999,1.0503532,4.6516757,0.5988913,0.8429068,2.6559227,1242.0000000,2.9500954
1900547,2.4000000,4.9800000,41.0000000,10.1009550,3.0599999,1.0286938,4.0744357,0.5868973,0.8277098,2.6803520,683.0000000,2.9962611
1900548,2.4000000,5.0400000,44.0000000,9.6315632,2.6856000,0.9086545,4.3078494,0.5690271,0.8343359,2.7409470,1078.0000000,3.1423233
1900549,2.4000000,5.1000000,45.0000000,8.9319487,2.3148000,0.9045806,4.3032594,0.5684208,0.8342178,2.7428041,1078.0000000,3.1477942
